product_id,title,category,rating,price,review_count
B0005127,Sample Product 5127,Electronics,3.9,32.55,472
B0005128,Sample Product 5128,Sports & Outdoors,3.3,122.4,868
B0005129,Sample Product 5129,Electronics,4.6,369.88,654
B0005130,Sample Product 5130,Beauty & Health,3.9,160.31,312
B0005131,Sample Product 5131,Sports & Outdoors,4.0,187.42,354
B0005132,Sample Product 5132,Electronics,3.7,499.85,778
B0005133,Sample Product 5133,Toys & Games,5.0,108.0,114
B0005134,Sample Product 5134,Books,5.0,236.75,414
B0005135,Sample Product 5135,Electronics,4.9,384.96,922
B0005136,Sample Product 5136,Automotive,4.5,390.4,619
B0005137,Sample Product 5137,Beauty & Health,4.7,136.9,794
B0005138,Sample Product 5138,Automotive,4.3,463.64,69
B0005139,Sample Product 5139,Clothing,4.4,315.74,194
B0005140,Sample Product 5140,Office Products,2.8,57.07,831
B0005141,Sample Product 5141,Office Products,5.0,88.63,397
B0005142,Sample Product 5142,Office Products,3.4,34.16,624
B0005143,Sample Product 5143,Home & Garden,4.5,319.69,814
B0005144,Sample Product 5144,Home & Garden,2.4,466.0,622
B0005145,Sample Product 5145,Pet Supplies,3.9,367.96,138
B0005146,Sample Product 5146,Sports & Outdoors,4.1,54.24,194
B0005147,Sample Product 5147,Pet Supplies,3.8,284.93,985
B0005148,Sample Product 5148,Beauty & Health,4.7,141.51,374
B0005149,Sample Product 5149,Beauty & Health,3.5,86.75,244
B0005150,Sample Product 5150,Sports & Outdoors,3.9,61.79,466
B0005151,Sample Product 5151,Electronics,3.0,158.02,243
B0005152,Sample Product 5152,Pet Supplies,2.3,328.79,478
B0005153,Sample Product 5153,Electronics,5.0,296.77,946
B0005154,Sample Product 5154,Automotive,3.7,310.93,129
B0005155,Sample Product 5155,Home & Garden,5.0,46.4,728
B0005156,Sample Product 5156,Home & Garden,5.0,11.25,4
B0005157,Sample Product 5157,Beauty & Health,3.8,89.54,159
B0005158,Sample Product 5158,Beauty & Health,4.8,309.96,223
B0005159,Sample Product 5159,Automotive,5.0,127.34,127
B0005160,Sample Product 5160,Clothing,2.3,190.6,840
B0005161,Sample Product 5161,Sports & Outdoors,5.0,470.67,609
B0005162,Sample Product 5162,Toys & Games,4.7,54.66,335
B0005163,Sample Product 5163,Office Products,5.0,305.34,891
B0005164,Sample Product 5164,Books,4.3,81.16,989
B0005165,Sample Product 5165,Books,5.0,124.81,744
B0005166,Sample Product 5166,Home & Garden,3.7,223.8,468
B0005167,Sample Product 5167,Books,4.0,82.8,363
B0005168,Sample Product 5168,Home & Garden,3.7,436.21,155
B0005169,Sample Product 5169,Clothing,4.2,116.55,274
B0005170,Sample Product 5170,Sports & Outdoors,4.0,68.44,627
B0005171,Sample Product 5171,Automotive,1.1,136.17,495
B0005172,Sample Product 5172,Sports & Outdoors,3.2,189.52,72
B0005173,Sample Product 5173,Office Products,4.2,261.15,970
B0005174,Sample Product 5174,Beauty & Health,5.0,80.78,504
B0005175,Sample Product 5175,Beauty & Health,4.7,185.34,346
B0005176,Sample Product 5176,Home & Garden,2.4,495.39,826
B0005177,Sample Product 5177,Pet Supplies,5.0,376.05,770
B0005178,Sample Product 5178,Books,4.1,67.72,631
B0005179,Sample Product 5179,Sports & Outdoors,4.9,498.82,785
B0005180,Sample Product 5180,Home & Garden,4.3,445.17,241
B0005181,Sample Product 5181,Automotive,5.0,62.34,353
B0005182,Sample Product 5182,Automotive,2.9,409.59,60
B0005183,Sample Product 5183,Toys & Games,3.8,430.55,630
B0005184,Sample Product 5184,Electronics,4.4,83.23,888
B0005185,Sample Product 5185,Home & Garden,4.1,275.16,16
B0005186,Sample Product 5186,Books,5.0,200.67,283
B0005187,Sample Product 5187,Office Products,3.4,372.58,736
B0005188,Sample Product 5188,Beauty & Health,4.6,160.14,490
B0005189,Sample Product 5189,Clothing,3.9,118.28,617
B0005190,Sample Product 5190,Electronics,5.0,26.94,469
B0005191,Sample Product 5191,Electronics,4.4,230.56,802
B0005192,Sample Product 5192,Sports & Outdoors,4.2,84.38,719
B0005193,Sample Product 5193,Automotive,5.0,144.43,401
B0005194,Sample Product 5194,Toys & Games,4.1,309.84,993
B0005195,Sample Product 5195,Electronics,4.6,469.51,901
B0005196,Sample Product 5196,Beauty & Health,3.6,366.69,477
B0005197,Sample Product 5197,Beauty & Health,3.4,184.09,96
B0005198,Sample Product 5198,Clothing,4.2,342.43,87
B0005199,Sample Product 5199,Clothing,3.1,62.82,723
B0005200,Sample Product 5200,Office Products,4.5,183.44,620
B0005201,Sample Product 5201,Automotive,4.5,444.93,42
B0005202,Sample Product 5202,Electronics,4.5,298.82,558
B0005203,Sample Product 5203,Beauty & Health,5.0,142.56,408
B0005204,Sample Product 5204,Office Products,5.0,359.53,529
B0005205,Sample Product 5205,Sports & Outdoors,5.0,425.05,464
B0005206,Sample Product 5206,Toys & Games,3.7,242.69,759
B0005207,Sample Product 5207,Home & Garden,4.2,193.54,395
B0005208,Sample Product 5208,Sports & Outdoors,3.7,186.11,198
B0005209,Sample Product 5209,Clothing,3.4,165.99,263
B0005210,Sample Product 5210,Office Products,4.7,143.11,502
B0005211,Sample Product 5211,Sports & Outdoors,3.5,168.99,705
B0005212,Sample Product 5212,Home & Garden,4.1,230.18,822
B0005213,Sample Product 5213,Toys & Games,1.9,200.82,848
B0005214,Sample Product 5214,Clothing,4.8,142.02,284
B0005215,Sample Product 5215,Sports & Outdoors,5.0,367.82,227
B0005216,Sample Product 5216,Toys & Games,2.9,306.01,687
B0005217,Sample Product 5217,Toys & Games,3.6,245.55,587
B0005218,Sample Product 5218,Clothing,4.4,80.6,285
B0005219,Sample Product 5219,Pet Supplies,4.5,457.95,376
B0005220,Sample Product 5220,Beauty & Health,4.9,150.87,108
B0005221,Sample Product 5221,Clothing,5.0,375.05,973
B0005222,Sample Product 5222,Pet Supplies,4.4,246.6,169
B0005223,Sample Product 5223,Books,4.7,416.53,971
B0005224,Sample Product 5224,Books,4.5,75.22,320
B0005225,Sample Product 5225,Beauty & Health,2.6,356.86,258
B0005226,Sample Product 5226,Clothing,4.5,420.39,236
B0005227,Sample Product 5227,Clothing,5.0,480.76,479
B0005228,Sample Product 5228,Clothing,3.9,266.56,10
B0005229,Sample Product 5229,Electronics,4.7,272.35,943
B0005230,Sample Product 5230,Pet Supplies,4.0,495.68,843
B0005231,Sample Product 5231,Electronics,4.4,382.56,498
B0005232,Sample Product 5232,Toys & Games,4.2,399.92,212
B0005233,Sample Product 5233,Electronics,4.5,362.22,118
B0005234,Sample Product 5234,Clothing,4.3,75.15,320
B0005235,Sample Product 5235,Toys & Games,3.6,181.71,759
B0005236,Sample Product 5236,Clothing,5.0,260.18,621
B0005237,Sample Product 5237,Toys & Games,5.0,201.92,364
B0005238,Sample Product 5238,Home & Garden,3.0,372.94,320
B0005239,Sample Product 5239,Pet Supplies,3.3,424.26,981
B0005240,Sample Product 5240,Sports & Outdoors,2.3,385.92,923
B0005241,Sample Product 5241,Office Products,4.5,446.3,286
B0005242,Sample Product 5242,Beauty & Health,4.0,478.49,496
B0005243,Sample Product 5243,Clothing,3.5,105.02,118
B0005244,Sample Product 5244,Sports & Outdoors,2.9,381.0,871
B0005245,Sample Product 5245,Automotive,3.0,490.98,877
B0005246,Sample Product 5246,Clothing,4.0,424.53,611
B0005247,Sample Product 5247,Books,3.6,225.24,560
B0005248,Sample Product 5248,Home & Garden,4.0,142.23,374
B0005249,Sample Product 5249,Sports & Outdoors,5.0,197.03,865
B0005250,Sample Product 5250,Home & Garden,5.0,497.54,596
B0005251,Sample Product 5251,Office Products,3.0,450.42,66
B0005252,Sample Product 5252,Sports & Outdoors,3.8,65.07,299
B0005253,Sample Product 5253,Electronics,5.0,476.38,437
B0005254,Sample Product 5254,Home & Garden,5.0,67.74,40
B0005255,Sample Product 5255,Beauty & Health,4.2,297.32,748
B0005256,Sample Product 5256,Electronics,3.3,475.05,316
B0005257,Sample Product 5257,Office Products,3.3,354.99,336
B0005258,Sample Product 5258,Electronics,4.4,393.31,932
B0005259,Sample Product 5259,Home & Garden,5.0,458.8,76
B0005260,Sample Product 5260,Automotive,5.0,49.2,753
B0005261,Sample Product 5261,Toys & Games,4.0,84.02,312
B0005262,Sample Product 5262,Office Products,5.0,387.97,331
B0005263,Sample Product 5263,Clothing,3.8,80.09,291
B0005264,Sample Product 5264,Books,4.0,237.75,145
B0005265,Sample Product 5265,Office Products,4.2,44.77,124
B0005266,Sample Product 5266,Books,4.0,324.41,714
B0005267,Sample Product 5267,Pet Supplies,3.2,214.05,55
B0005268,Sample Product 5268,Toys & Games,4.5,480.05,966
B0005269,Sample Product 5269,Home & Garden,5.0,441.64,693
B0005270,Sample Product 5270,Office Products,3.0,132.44,456
B0005271,Sample Product 5271,Pet Supplies,3.9,74.81,384
B0005272,Sample Product 5272,Automotive,1.3,91.45,118
B0005273,Sample Product 5273,Office Products,4.4,188.48,432
B0005274,Sample Product 5274,Pet Supplies,4.8,270.02,130
B0005275,Sample Product 5275,Office Products,4.4,169.39,565
B0005276,Sample Product 5276,Electronics,4.9,12.96,265
B0005277,Sample Product 5277,Automotive,3.3,471.06,951
B0005278,Sample Product 5278,Toys & Games,5.0,435.46,242
B0005279,Sample Product 5279,Sports & Outdoors,4.9,20.36,30
B0005280,Sample Product 5280,Automotive,4.9,125.31,451
B0005281,Sample Product 5281,Electronics,5.0,397.91,861
B0005282,Sample Product 5282,Sports & Outdoors,3.2,474.19,236
B0005283,Sample Product 5283,Home & Garden,4.9,21.53,701
B0005284,Sample Product 5284,Books,4.8,97.32,222
B0005285,Sample Product 5285,Home & Garden,3.5,397.53,528
B0005286,Sample Product 5286,Automotive,3.7,176.67,480
B0005287,Sample Product 5287,Beauty & Health,4.1,49.6,483
B0005288,Sample Product 5288,Office Products,3.6,7.51,214
B0005289,Sample Product 5289,Toys & Games,3.9,316.76,785
B0005290,Sample Product 5290,Toys & Games,4.6,178.33,181
B0005291,Sample Product 5291,Office Products,4.8,137.6,21
B0005292,Sample Product 5292,Pet Supplies,5.0,188.79,606
B0005293,Sample Product 5293,Books,4.7,291.02,230
B0005294,Sample Product 5294,Toys & Games,4.0,392.22,892
B0005295,Sample Product 5295,Electronics,5.0,11.92,674
B0005296,Sample Product 5296,Office Products,4.6,259.13,172
B0005297,Sample Product 5297,Toys & Games,4.6,235.22,501
B0005298,Sample Product 5298,Electronics,4.1,180.47,972
B0005299,Sample Product 5299,Toys & Games,5.0,249.99,818
B0005300,Sample Product 5300,Clothing,3.3,342.88,429
B0005301,Sample Product 5301,Beauty & Health,4.0,129.0,774
B0005302,Sample Product 5302,Pet Supplies,3.6,409.37,668
B0005303,Sample Product 5303,Sports & Outdoors,4.5,7.12,207
B0005304,Sample Product 5304,Books,4.9,361.87,529
B0005305,Sample Product 5305,Clothing,3.2,21.74,961
B0005306,Sample Product 5306,Clothing,3.4,208.25,283
B0005307,Sample Product 5307,Beauty & Health,4.4,220.79,242
B0005308,Sample Product 5308,Office Products,4.2,292.6,598
B0005309,Sample Product 5309,Books,4.4,485.57,199
B0005310,Sample Product 5310,Beauty & Health,3.1,261.04,601
B0005311,Sample Product 5311,Books,4.5,441.36,548
B0005312,Sample Product 5312,Automotive,4.4,99.72,741
B0005313,Sample Product 5313,Sports & Outdoors,3.3,15.9,554
B0005314,Sample Product 5314,Home & Garden,2.8,253.24,86
B0005315,Sample Product 5315,Toys & Games,5.0,353.61,920
B0005316,Sample Product 5316,Beauty & Health,5.0,142.28,401
B0005317,Sample Product 5317,Toys & Games,4.9,163.96,420
B0005318,Sample Product 5318,Home & Garden,4.9,74.43,12
B0005319,Sample Product 5319,Toys & Games,4.4,53.13,944
B0005320,Sample Product 5320,Automotive,5.0,34.65,476
B0005321,Sample Product 5321,Sports & Outdoors,4.2,196.41,650
B0005322,Sample Product 5322,Automotive,5.0,46.98,122
B0005323,Sample Product 5323,Clothing,4.3,82.63,839
B0005324,Sample Product 5324,Home & Garden,3.4,75.73,36
B0005325,Sample Product 5325,Electronics,4.5,192.13,534
B0005326,Sample Product 5326,Sports & Outdoors,3.7,126.51,634
B0005327,Sample Product 5327,Sports & Outdoors,5.0,458.58,717
B0005328,Sample Product 5328,Automotive,5.0,106.32,275
B0005329,Sample Product 5329,Sports & Outdoors,3.1,69.14,835
B0005330,Sample Product 5330,Pet Supplies,4.0,375.96,94
B0005331,Sample Product 5331,Automotive,4.7,239.11,947
B0005332,Sample Product 5332,Home & Garden,3.4,116.12,41
B0005333,Sample Product 5333,Sports & Outdoors,5.0,481.32,723
B0005334,Sample Product 5334,Toys & Games,4.3,473.43,788
B0005335,Sample Product 5335,Sports & Outdoors,4.1,162.19,534
B0005336,Sample Product 5336,Sports & Outdoors,4.1,497.55,38
B0005337,Sample Product 5337,Electronics,4.8,130.41,838
B0005338,Sample Product 5338,Beauty & Health,3.5,98.2,912
B0005339,Sample Product 5339,Books,4.5,140.0,803
B0005340,Sample Product 5340,Clothing,5.0,342.87,702
B0005341,Sample Product 5341,Electronics,3.4,246.05,518
B0005342,Sample Product 5342,Pet Supplies,4.1,384.37,985
B0005343,Sample Product 5343,Books,5.0,200.42,572
B0005344,Sample Product 5344,Sports & Outdoors,5.0,423.89,91
B0005345,Sample Product 5345,Toys & Games,4.3,88.89,362
B0005346,Sample Product 5346,Clothing,3.9,157.34,140
B0005347,Sample Product 5347,Home & Garden,4.2,155.77,455
B0005348,Sample Product 5348,Clothing,4.3,462.36,949
B0005349,Sample Product 5349,Office Products,3.4,174.22,74
B0005350,Sample Product 5350,Beauty & Health,3.3,19.31,395
B0005351,Sample Product 5351,Toys & Games,2.9,314.28,474
B0005352,Sample Product 5352,Toys & Games,4.8,193.15,257
B0005353,Sample Product 5353,Sports & Outdoors,2.1,234.65,756
B0005354,Sample Product 5354,Pet Supplies,4.3,422.17,850
B0005355,Sample Product 5355,Books,3.7,340.75,689
B0005356,Sample Product 5356,Books,4.8,79.45,838
B0005357,Sample Product 5357,Pet Supplies,4.4,152.34,386
B0005358,Sample Product 5358,Automotive,5.0,155.97,18
B0005359,Sample Product 5359,Sports & Outdoors,2.8,30.23,280
B0005360,Sample Product 5360,Beauty & Health,4.7,323.13,102
B0005361,Sample Product 5361,Books,4.5,490.92,115
B0005362,Sample Product 5362,Pet Supplies,4.2,304.71,436
B0005363,Sample Product 5363,Pet Supplies,4.7,59.57,496
B0005364,Sample Product 5364,Toys & Games,3.3,68.89,465
B0005365,Sample Product 5365,Automotive,3.5,322.95,725
B0005366,Sample Product 5366,Electronics,3.6,69.17,56
B0005367,Sample Product 5367,Home & Garden,3.2,411.54,279
B0005368,Sample Product 5368,Office Products,4.7,134.14,853
B0005369,Sample Product 5369,Sports & Outdoors,5.0,263.51,571
B0005370,Sample Product 5370,Automotive,5.0,195.37,941
B0005371,Sample Product 5371,Books,4.5,306.16,711
B0005372,Sample Product 5372,Beauty & Health,3.7,264.42,790
B0005373,Sample Product 5373,Clothing,5.0,367.2,286
B0005374,Sample Product 5374,Beauty & Health,2.3,73.25,204
B0005375,Sample Product 5375,Books,5.0,89.26,110
B0005376,Sample Product 5376,Home & Garden,4.9,26.52,886
B0005377,Sample Product 5377,Sports & Outdoors,3.8,265.63,34
B0005378,Sample Product 5378,Toys & Games,5.0,65.32,999
B0005379,Sample Product 5379,Beauty & Health,4.5,406.72,226
B0005380,Sample Product 5380,Sports & Outdoors,3.8,314.89,17
B0005381,Sample Product 5381,Office Products,4.9,496.02,265
B0005382,Sample Product 5382,Beauty & Health,4.1,249.86,865
B0005383,Sample Product 5383,Books,3.7,358.34,827
B0005384,Sample Product 5384,Books,5.0,369.6,811
B0005385,Sample Product 5385,Clothing,3.6,114.24,343
B0005386,Sample Product 5386,Pet Supplies,4.2,258.77,820
B0005387,Sample Product 5387,Sports & Outdoors,4.4,166.55,844
B0005388,Sample Product 5388,Office Products,3.5,74.33,252
B0005389,Sample Product 5389,Beauty & Health,4.5,218.73,398
B0005390,Sample Product 5390,Office Products,3.9,326.69,328
B0005391,Sample Product 5391,Home & Garden,4.0,279.03,892
B0005392,Sample Product 5392,Automotive,4.8,385.03,618
B0005393,Sample Product 5393,Office Products,5.0,495.73,750
B0005394,Sample Product 5394,Clothing,3.5,227.64,996
B0005395,Sample Product 5395,Sports & Outdoors,2.8,211.18,801
B0005396,Sample Product 5396,Home & Garden,4.2,319.65,59
B0005397,Sample Product 5397,Electronics,4.5,386.17,243
B0005398,Sample Product 5398,Toys & Games,4.4,372.23,943
B0005399,Sample Product 5399,Books,4.9,88.69,26
B0005400,Sample Product 5400,Toys & Games,3.7,318.97,698
B0005401,Sample Product 5401,Pet Supplies,4.3,134.58,461
B0005402,Sample Product 5402,Sports & Outdoors,2.7,144.0,390
B0005403,Sample Product 5403,Office Products,2.5,183.69,822
B0005404,Sample Product 5404,Toys & Games,5.0,488.84,301
B0005405,Sample Product 5405,Pet Supplies,3.7,292.37,132
B0005406,Sample Product 5406,Pet Supplies,3.7,32.53,543
B0005407,Sample Product 5407,Automotive,4.5,285.29,493
B0005408,Sample Product 5408,Home & Garden,3.4,320.82,844
B0005409,Sample Product 5409,Pet Supplies,3.9,433.72,328
B0005410,Sample Product 5410,Electronics,4.9,345.73,358
B0005411,Sample Product 5411,Beauty & Health,4.3,257.39,359
B0005412,Sample Product 5412,Pet Supplies,3.6,423.75,364
B0005413,Sample Product 5413,Automotive,5.0,401.65,413
B0005414,Sample Product 5414,Toys & Games,3.1,269.44,282
B0005415,Sample Product 5415,Books,4.3,111.32,772
B0005416,Sample Product 5416,Home & Garden,3.8,384.11,945
B0005417,Sample Product 5417,Office Products,4.5,448.95,797
B0005418,Sample Product 5418,Toys & Games,4.0,292.98,264
B0005419,Sample Product 5419,Books,4.3,63.82,119
B0005420,Sample Product 5420,Electronics,3.8,79.86,186
B0005421,Sample Product 5421,Home & Garden,4.7,234.65,434
B0005422,Sample Product 5422,Automotive,5.0,292.61,112
B0005423,Sample Product 5423,Beauty & Health,4.3,296.62,77
B0005424,Sample Product 5424,Toys & Games,3.2,163.33,931
B0005425,Sample Product 5425,Toys & Games,5.0,395.13,152
B0005426,Sample Product 5426,Toys & Games,5.0,385.69,193
B0005427,Sample Product 5427,Toys & Games,4.5,119.38,57
B0005428,Sample Product 5428,Sports & Outdoors,5.0,139.4,656
B0005429,Sample Product 5429,Automotive,4.8,149.44,9
B0005430,Sample Product 5430,Books,5.0,31.47,202
B0005431,Sample Product 5431,Home & Garden,2.4,214.15,618
B0005432,Sample Product 5432,Beauty & Health,4.6,271.64,644
B0005433,Sample Product 5433,Sports & Outdoors,4.3,387.51,943
B0005434,Sample Product 5434,Pet Supplies,4.6,141.9,579
B0005435,Sample Product 5435,Pet Supplies,4.5,232.3,168
B0005436,Sample Product 5436,Electronics,3.7,230.32,521
B0005437,Sample Product 5437,Office Products,2.4,224.48,774
B0005438,Sample Product 5438,Sports & Outdoors,4.7,259.38,824
B0005439,Sample Product 5439,Automotive,4.4,85.65,167
B0005440,Sample Product 5440,Home & Garden,4.8,263.28,938
B0005441,Sample Product 5441,Books,4.4,195.09,630
B0005442,Sample Product 5442,Pet Supplies,2.2,284.54,491
B0005443,Sample Product 5443,Toys & Games,3.1,44.06,52
B0005444,Sample Product 5444,Clothing,3.7,387.6,178
B0005445,Sample Product 5445,Toys & Games,3.5,307.41,163
B0005446,Sample Product 5446,Pet Supplies,4.6,202.62,473
B0005447,Sample Product 5447,Office Products,3.8,312.87,640
B0005448,Sample Product 5448,Books,4.3,225.71,964
B0005449,Sample Product 5449,Sports & Outdoors,4.0,401.49,929
B0005450,Sample Product 5450,Toys & Games,5.0,337.76,435
B0005451,Sample Product 5451,Home & Garden,2.9,120.0,801
B0005452,Sample Product 5452,Sports & Outdoors,2.6,466.51,536
B0005453,Sample Product 5453,Pet Supplies,4.2,408.28,7
B0005454,Sample Product 5454,Sports & Outdoors,3.6,267.27,924
B0005455,Sample Product 5455,Clothing,2.9,499.63,10
B0005456,Sample Product 5456,Pet Supplies,4.6,436.4,657
B0005457,Sample Product 5457,Automotive,3.9,356.68,872
B0005458,Sample Product 5458,Books,3.5,499.65,798
B0005459,Sample Product 5459,Books,4.7,342.17,911
B0005460,Sample Product 5460,Beauty & Health,4.7,448.1,213
B0005461,Sample Product 5461,Home & Garden,3.1,347.57,142
B0005462,Sample Product 5462,Home & Garden,4.7,149.28,560
B0005463,Sample Product 5463,Sports & Outdoors,5.0,278.18,286
B0005464,Sample Product 5464,Home & Garden,4.9,29.8,162
B0005465,Sample Product 5465,Office Products,3.8,376.86,178
B0005466,Sample Product 5466,Sports & Outdoors,3.3,100.55,135
B0005467,Sample Product 5467,Pet Supplies,4.3,101.83,918
B0005468,Sample Product 5468,Toys & Games,5.0,378.81,649
B0005469,Sample Product 5469,Clothing,3.8,10.32,572
B0005470,Sample Product 5470,Home & Garden,4.8,250.29,546
B0005471,Sample Product 5471,Beauty & Health,4.0,39.3,554
B0005472,Sample Product 5472,Home & Garden,3.0,63.73,537
B0005473,Sample Product 5473,Sports & Outdoors,2.9,242.31,562
B0005474,Sample Product 5474,Books,4.5,362.81,55
B0005475,Sample Product 5475,Sports & Outdoors,3.1,106.1,259
B0005476,Sample Product 5476,Electronics,5.0,334.57,794
B0005477,Sample Product 5477,Pet Supplies,3.1,121.02,593
B0005478,Sample Product 5478,Office Products,4.8,247.59,933
B0005479,Sample Product 5479,Office Products,3.3,444.39,77
B0005480,Sample Product 5480,Automotive,3.2,170.02,500
B0005481,Sample Product 5481,Books,5.0,82.1,493
B0005482,Sample Product 5482,Sports & Outdoors,3.9,239.39,990
B0005483,Sample Product 5483,Office Products,3.7,218.34,193
B0005484,Sample Product 5484,Toys & Games,3.2,33.96,300
B0005485,Sample Product 5485,Automotive,4.7,351.65,495
B0005486,Sample Product 5486,Sports & Outdoors,4.8,194.06,291
B0005487,Sample Product 5487,Clothing,3.7,31.22,924
B0005488,Sample Product 5488,Sports & Outdoors,4.1,374.17,656
B0005489,Sample Product 5489,Sports & Outdoors,4.0,304.9,523
B0005490,Sample Product 5490,Sports & Outdoors,4.6,388.83,311
B0005491,Sample Product 5491,Beauty & Health,4.6,145.86,394
B0005492,Sample Product 5492,Clothing,3.4,96.05,379
B0005493,Sample Product 5493,Pet Supplies,3.3,344.69,286
B0005494,Sample Product 5494,Toys & Games,2.0,183.27,732
B0005495,Sample Product 5495,Pet Supplies,2.9,70.61,32
B0005496,Sample Product 5496,Automotive,3.1,56.25,33
B0005497,Sample Product 5497,Toys & Games,3.1,189.02,29
B0005498,Sample Product 5498,Electronics,4.0,404.4,737
B0005499,Sample Product 5499,Electronics,4.9,351.97,495
B0005500,Sample Product 5500,Clothing,2.6,24.68,9
B0005501,Sample Product 5501,Automotive,3.4,237.99,203
B0005502,Sample Product 5502,Toys & Games,4.0,443.02,773
B0005503,Sample Product 5503,Automotive,5.0,124.12,957
B0005504,Sample Product 5504,Beauty & Health,4.6,72.34,910
B0005505,Sample Product 5505,Beauty & Health,3.1,169.0,820
B0005506,Sample Product 5506,Beauty & Health,4.0,115.07,413
B0005507,Sample Product 5507,Electronics,4.0,418.59,15
B0005508,Sample Product 5508,Electronics,4.9,19.63,506
B0005509,Sample Product 5509,Clothing,4.0,418.62,666
B0005510,Sample Product 5510,Home & Garden,4.0,360.61,942
B0005511,Sample Product 5511,Office Products,3.6,325.0,940
B0005512,Sample Product 5512,Automotive,4.6,344.01,402
B0005513,Sample Product 5513,Beauty & Health,2.8,171.67,859
B0005514,Sample Product 5514,Beauty & Health,4.0,198.91,534
B0005515,Sample Product 5515,Toys & Games,4.4,42.73,991
B0005516,Sample Product 5516,Sports & Outdoors,3.4,235.8,478
B0005517,Sample Product 5517,Home & Garden,3.8,376.09,291
B0005518,Sample Product 5518,Toys & Games,4.1,331.36,505
B0005519,Sample Product 5519,Books,2.6,344.66,763
B0005520,Sample Product 5520,Beauty & Health,5.0,167.81,873
B0005521,Sample Product 5521,Office Products,3.9,90.39,639
B0005522,Sample Product 5522,Automotive,4.1,236.56,575
B0005523,Sample Product 5523,Office Products,5.0,221.33,748
B0005524,Sample Product 5524,Clothing,3.5,299.15,584
B0005525,Sample Product 5525,Toys & Games,1.7,85.75,12
B0005526,Sample Product 5526,Sports & Outdoors,3.5,294.89,120
B0005527,Sample Product 5527,Electronics,4.0,109.96,395
B0005528,Sample Product 5528,Clothing,3.3,174.19,20
B0005529,Sample Product 5529,Pet Supplies,2.5,166.73,895
B0005530,Sample Product 5530,Beauty & Health,2.6,32.79,262
B0005531,Sample Product 5531,Automotive,4.1,164.6,153
B0005532,Sample Product 5532,Toys & Games,3.8,425.9,1
B0005533,Sample Product 5533,Toys & Games,4.4,296.57,586
B0005534,Sample Product 5534,Pet Supplies,3.2,288.27,317
B0005535,Sample Product 5535,Clothing,5.0,278.59,755
B0005536,Sample Product 5536,Electronics,4.8,227.84,286
B0005537,Sample Product 5537,Electronics,4.4,257.91,792
B0005538,Sample Product 5538,Beauty & Health,4.2,405.12,482
B0005539,Sample Product 5539,Sports & Outdoors,3.5,105.47,26
B0005540,Sample Product 5540,Sports & Outdoors,4.5,40.52,61
B0005541,Sample Product 5541,Electronics,4.1,300.58,808
B0005542,Sample Product 5542,Sports & Outdoors,4.6,13.96,856
B0005543,Sample Product 5543,Sports & Outdoors,5.0,248.28,68
B0005544,Sample Product 5544,Automotive,4.4,161.67,930
B0005545,Sample Product 5545,Beauty & Health,2.5,129.05,517
B0005546,Sample Product 5546,Automotive,5.0,341.81,37
B0005547,Sample Product 5547,Home & Garden,4.0,331.91,897
B0005548,Sample Product 5548,Sports & Outdoors,4.2,121.2,834
B0005549,Sample Product 5549,Office Products,2.9,361.92,958
B0005550,Sample Product 5550,Sports & Outdoors,3.4,314.45,438
B0005551,Sample Product 5551,Clothing,2.4,178.15,300
B0005552,Sample Product 5552,Electronics,3.7,112.48,314
B0005553,Sample Product 5553,Books,4.9,220.85,685
B0005554,Sample Product 5554,Clothing,5.0,293.63,764
B0005555,Sample Product 5555,Toys & Games,3.5,46.77,90
B0005556,Sample Product 5556,Clothing,3.6,291.6,622
B0005557,Sample Product 5557,Automotive,3.3,295.95,361
B0005558,Sample Product 5558,Home & Garden,2.7,452.01,964
B0005559,Sample Product 5559,Clothing,5.0,364.65,689
B0005560,Sample Product 5560,Electronics,5.0,312.07,910
B0005561,Sample Product 5561,Toys & Games,4.6,45.78,664
B0005562,Sample Product 5562,Beauty & Health,3.6,8.16,419
B0005563,Sample Product 5563,Clothing,3.4,245.38,468
B0005564,Sample Product 5564,Office Products,4.8,127.39,349
B0005565,Sample Product 5565,Electronics,4.2,159.57,881
B0005566,Sample Product 5566,Books,4.4,12.53,419
B0005567,Sample Product 5567,Books,4.6,53.66,792
B0005568,Sample Product 5568,Office Products,3.9,254.25,820
B0005569,Sample Product 5569,Clothing,3.8,112.49,130
B0005570,Sample Product 5570,Books,5.0,481.71,305
B0005571,Sample Product 5571,Toys & Games,4.7,172.18,11
B0005572,Sample Product 5572,Clothing,3.5,491.0,956
B0005573,Sample Product 5573,Clothing,3.0,133.39,562
B0005574,Sample Product 5574,Electronics,4.2,221.99,993
B0005575,Sample Product 5575,Home & Garden,3.3,91.53,831
B0005576,Sample Product 5576,Electronics,3.7,460.5,860
B0005577,Sample Product 5577,Automotive,4.0,297.57,899
B0005578,Sample Product 5578,Office Products,5.0,457.8,516
B0005579,Sample Product 5579,Toys & Games,3.8,123.19,465
B0005580,Sample Product 5580,Pet Supplies,3.5,263.88,559
B0005581,Sample Product 5581,Books,4.7,144.52,965
B0005582,Sample Product 5582,Clothing,2.9,59.52,376
B0005583,Sample Product 5583,Home & Garden,3.5,347.85,643
B0005584,Sample Product 5584,Toys & Games,3.6,223.03,480
B0005585,Sample Product 5585,Office Products,4.4,304.86,784
